date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-10-01,3.21,0.07,0.05,0.02,0.09,3.3,10.07,39.419998,41.32,41.509998,38.650002,34.990002,31.24,29.99,34.959999,39.709999,43.560001,52.709999,54.400002,56.52,49.200001,46.330002,43.139999,41.57
2024-10-02,58.040001,49.259998,50.09,48.990002,40.259998,48.740002,79.980003,92.910004,122.540001,94.029999,65.019997,52.889999,57.799999,80.07,78.400002,81.43,81.510002,100.099998,117.010002,130.070007,114.370003,96.540001,93.300003,85.0
2024-10-03,67.330002,65.860001,65.139999,64.18,63.98,64.400002,65.43,73.370003,76.669998,72.900002,69.279999,63.040001,47.09,33.98,39.139999,51.360001,66.040001,89.699997,110.07,115.32,108.279999,98.760002,90.959999,81.459999
2024-10-04,73.900002,72.519997,72.099998,72.0,72.330002,77.099998,103.0,126.540001,141.419998,116.269997,100.089996,85.0,75.07,73.489998,75.82,79.07,89.800003,107.099998,131.970001,149.020004,123.699997,99.900002,99.900002,90.0
2024-10-05,93.099998,84.639999,81.400002,75.540001,75.720001,79.82,86.199997,100.400002,110.620003,103.0,82.419998,68.269997,51.439999,38.880001,43.490002,62.919998,77.120003,99.480003,148.649994,143.279999,107.230003,96.559998,85.230003,67.0
2024-10-06,65.330002,60.650002,59.099998,58.130001,56.93,58.130001,57.93,70.419998,77.199997,66.059998,26.02,17.0,14.2,12.52,15.28,18.719999,27.200001,90.940002,106.300003,97.220001,72.980003,59.369999,58.689999,51.709999
2024-10-07,34.580002,35.34,33.25,30.15,34.950001,39.16,44.990002,50.75,55.549999,51.48,49.959999,47.799999,45.73,43.200001,48.080002,61.450001,88.790001,117.199997,188.490005,188.529999,121.980003,99.93,91.910004,79.120003
2024-10-08,72.330002,67.07,63.990002,59.669998,59.689999,67.43,85.970001,110.370003,106.239998,85.0,80.330002,73.419998,66.510002,70.970001,75.790001,77.529999,101.190002,126.339996,156.770004,168.199997,114.410004,94.900002,86.599998,67.599998
2024-10-09,61.93,60.0,57.48,54.32,57.32,63.869999,86.699997,111.190002,110.980003,87.0,72.089996,59.900002,59.799999,59.849998,67.629997,77.169998,95.0,117.449997,122.529999,127.120003,111.050003,95.800003,95.099998,82.339996
2024-10-10,61.189999,46.889999,37.75,32.0,29.639999,39.599998,62.099998,84.900002,80.459999,67.5,52.009998,38.93,21.889999,15.94,20.01,37.18,37.18,38.23,39.48,38.639999,36.82,25.040001,13.48,3.29
2024-10-11,3.27,3.27,3.28,3.27,3.27,3.28,33.900002,58.889999,79.629997,53.720001,49.32,24.66,21.040001,33.919998,33.779999,39.970001,40.07,66.589996,125.940002,161.970001,120.0,99.790001,98.410004,87.830002
2024-10-12,90.089996,79.419998,75.580002,75.019997,71.919998,67.900002,71.629997,53.630001,50.709999,41.669998,35.299999,34.279999,24.790001,14.33,23.34,35.310001,29.35,56.799999,48.509998,40.080002,27.799999,18.08,13.7,5.6
2024-10-13,0.0,-0.01,-0.07,-0.37,-0.51,-0.09,-0.01,0.02,2.75,3.9,4.91,6.21,6.38,7.1,7.92,12.68,15.85,20.940001,34.970001,50.099998,39.509998,38.43,40.130001,36.810001
2024-10-14,37.099998,35.25,35.169998,34.360001,39.330002,62.200001,98.739998,130.529999,153.119995,117.940002,100.949997,93.230003,86.239998,82.599998,74.160004,87.080002,105.790001,158.509995,250.0,263.269989,158.0,114.120003,99.660004,94.800003
2024-10-15,91.230003,86.489998,88.349998,84.040001,80.800003,89.510002,114.529999,185.389999,176.610001,110.540001,92.75,83.050003,78.470001,71.75,75.900002,83.360001,89.029999,120.690002,136.789993,97.309998,76.260002,66.650002,59.650002,40.779999
2024-10-16,23.35,12.8,5.3,3.61,3.25,8.2,40.349998,47.41,54.450001,47.549999,26.68,14.16,4.09,2.95,4.13,14.05,16.559999,35.25,37.189999,36.52,35.849998,11.49,5.07,5.06
2024-10-17,3.29,3.29,3.29,3.28,3.27,3.28,35.080002,40.029999,41.119999,40.459999,38.459999,38.48,38.959999,40.919998,43.290001,63.549999,92.68,119.699997,173.210007,171.0,117.5,97.809998,89.050003,82.209999
2024-10-18,80.949997,81.160004,82.730003,78.839996,81.190002,84.339996,98.889999,149.779999,156.240005,111.0,95.760002,85.300003,82.959999,80.199997,81.190002,84.339996,103.290001,133.669998,181.279999,142.580002,103.25,96.830002,93.260002,85.540001
2024-10-19,87.059998,83.029999,79.910004,75.260002,75.870003,76.769997,80.0,91.910004,89.660004,84.599998,78.800003,73.32,66.160004,60.959999,63.889999,79.07,98.089996,109.139999,135.820007,118.93,96.800003,90.18,83.830002,73.330002
2024-10-20,54.040001,54.900002,54.580002,55.91,59.59,32.43,32.23,39.060001,48.259998,45.75,6.37,0.08,0.0,-0.98,-2.01,0.0,5.1,55.450001,42.669998,36.060001,33.91,20.950001,12.15,1.93
2024-10-21,-0.1,-0.1,-0.14,-0.08,-0.04,3.25,4.37,40.380001,39.16,32.200001,28.879999,27.98,25.27,28.120001,22.620001,58.27,89.870003,130.039993,212.149994,188.350006,128.440002,100.599998,97.800003,92.970001
2024-10-22,89.419998,87.519997,85.690002,83.599998,83.019997,86.0,98.139999,158.520004,170.119995,113.440002,99.220001,87.75,77.110001,70.879997,73.529999,87.080002,38.799999,101.779999,139.919998,157.75,114.019997,93.550003,95.720001,88.349998
2024-10-23,75.279999,83.230003,82.019997,83.209999,85.800003,90.639999,104.720001,137.490005,161.679993,128.419998,104.099998,93.019997,80.580002,77.07,75.419998,88.209999,93.360001,135.389999,198.369995,176.0,111.709999,101.220001,102.93,93.160004
2024-10-24,86.760002,80.110001,78.099998,75.669998,71.360001,80.169998,100.349998,141.860001,165.389999,117.300003,101.910004,93.050003,83.959999,79.150002,81.510002,95.699997,116.169998,123.580002,138.699997,114.190002,96.610001,93.639999,89.900002,83.610001
2024-10-25,82.5,82.07,79.690002,82.599998,84.470001,94.589996,108.940002,123.75,150.589996,122.43,108.150002,93.900002,81.080002,78.18,82.470001,99.330002,118.029999,158.729996,227.320007,184.850006,123.860001,116.290001,113.959999,107.400002
2024-10-26,115.290001,109.639999,106.949997,107.790001,105.699997,106.82,113.93,125.709999,126.0,117.57,101.389999,81.480003,68.349998,63.299999,64.550003,81.440002,100.599998,125.730003,150.899994,118.739998,96.480003,88.760002,87.5,76.629997
2024-10-27,92.220001,84.0,81.33000150000001,79.410004,78.790001,85.139999,89.209999,88.050003,84.339996,66.480003,54.720001,42.5,39.990002,40.0,64.330002,100.93,117.800003,148.300003,145.710007,130.470001,118.110001,111.389999,109.959999,87.260002
2024-10-28,95.599998,89.379997,84.139999,79.400002,79.889999,94.120003,98.910004,130.009995,127.379997,116.18,97.610001,98.309998,94.93,101.330002,113.93,121.360001,124.199997,141.110001,148.800003,146.119995,124.190002,115.589996,109.959999,102.410004
2024-10-29,101.339996,100.040001,98.830002,98.169998,100.019997,113.099998,127.379997,157.729996,151.320007,129.690002,120.699997,112.970001,105.449997,117.730003,135.940002,172.259995,212.720001,285.799988,257.440002,203.820007,140.600006,122.75,116.18,103.089996
2024-10-30,99.730003,98.610001,86.610001,67.120003,64.089996,66.32,72.779999,99.68,103.690002,97.690002,62.900002,59.169998,49.099998,52.09,84.849998,99.739998,142.360001,183.220001,192.869995,159.419998,109.470001,103.699997,108.650002,99.839996
2024-10-31,99.709999,98.510002,96.580002,94.809998,88.199997,85.25,87.910004,99.080002,86.629997,40.310001,20.790001,14.73,12.41,15.92,15.87,15.52,15.59,19.129999,16.719999,14.59,12.49,8.81,7.07,3.95
2024-11-01,3.24,2.18,1.75,1.56,1.52,1.71,3.23,4.01,4.38,3.35,3.25,3.15,3.22,3.24,3.27,3.29,10.36,13.83,19.98,13.18,14.55,15.25,20.0,24.58
2024-11-02,61.939999,79.910004,88.760002,86.0,86.849998,90.760002,96.5,100.110001,101.150002,109.629997,91.18,94.419998,88.660004,91.489998,103.400002,122.269997,137.580002,158.550003,149.899994,134.929993,122.779999,111.260002,106.279999,100.610001
2024-11-03,101.190002,96.290001,88.580002,85.080002,76.470001,63.900002,55.939999,45.73,40.02,38.900002,33.459999,31.860001,31.469999,16.98,21.040001,32.0,67.82,96.730003,96.370003,71.279999,37.200001,39.220001,53.099998,92.400002
2024-11-04,92.029999,89.959999,90.059998,89.839996,90.779999,98.510002,124.870003,144.929993,137.470001,120.150002,100.540001,97.160004,95.199997,98.510002,103.209999,130.470001,179.330002,276.200012,241.139999,162.110001,123.010002,110.129997,105.019997,92.739998
2024-11-05,83.639999,94.0,90.690002,91.300003,94.0,96.099998,106.010002,137.690002,136.270004,118.269997,105.900002,95.309998,94.949997,99.269997,110.379997,155.960007,331.779999,472.929993,430.970001,320.140015,169.679993,129.880005,117.760002,101.849998
2024-11-06,99.800003,99.029999,95.379997,95.809998,96.139999,92.790001,120.870003,217.25,196.460007,142.740005,133.410004,123.120003,123.139999,125.529999,139.320007,191.789993,300.470001,549.27002,334.609985,246.110001,160.539993,128.789993,112.839996,95.620003
2024-11-07,90.0,88.809998,87.540001,87.010002,68.190002,91.080002,101.779999,172.800003,190.850006,152.850006,148.800003,134.740005,135.0,132.850006,139.839996,180.419998,242.759995,370.790009,277.410004,171.729996,129.320007,113.849998,111.519997,99.739998
2024-11-08,69.970001,65.620003,58.139999,57.709999,43.580002,69.769997,100.949997,127.400002,132.75,126.370003,117.260002,110.139999,105.459999,100.919998,100.839996,95.730003,128.970001,128.460007,100.910004,77.290001,39.990002,38.77,38.73,37.709999
2024-11-09,105.089996,99.959999,98.0,96.68,98.410004,100.669998,104.269997,109.82,114.050003,114.550003,109.959999,106.370003,106.849998,107.970001,110.139999,121.449997,137.210007,146.910004,147.779999,139.880005,128.360001,117.989998,114.529999,110.120003
2024-11-10,104.949997,102.260002,101.989998,100.839996,100.870003,101.93,100.260002,102.400002,105.330002,110.940002,112.580002,110.110001,110.889999,108.580002,112.330002,126.199997,134.0,148.710007,145.990005,138.589996,125.279999,115.25,111.029999,107.919998
2024-11-11,109.540001,103.589996,99.910004,97.769997,97.410004,103.830002,115.669998,128.350006,135.059998,132.910004,128.490005,124.199997,119.830002,128.979996,130.419998,139.029999,140.940002,154.630005,147.080002,133.679993,121.959999,112.889999,111.550003,105.379997
2024-11-12,110.279999,104.620003,102.650002,103.970001,107.470001,117.989998,147.669998,185.570007,204.100006,220.910004,190.270004,171.110001,161.619995,156.470001,174.380005,218.759995,272.700012,317.839996,225.360001,171.369995,149.130005,131.889999,125.190002,115.550003
2024-11-13,117.010002,111.580002,107.720001,107.32,107.760002,114.18,130.139999,164.589996,225.169998,217.190002,200.570007,177.5,160.800003,161.889999,153.240005,161.869995,178.050003,177.509995,173.949997,149.270004,92.93,73.620003,50.34,40.029999
2024-11-14,51.490002,48.389999,48.919998,49.450001,42.720001,50.84,82.150002,100.959999,116.599998,112.199997,108.540001,111.610001,114.019997,127.400002,134.020004,142.179993,147.419998,155.910004,154.100006,148.300003,138.589996,129.440002,122.889999,112.470001
2024-11-15,103.779999,102.160004,100.160004,99.940002,89.370003,89.349998,94.25,127.739998,147.020004,137.490005,133.740005,107.139999,102.139999,96.290001,95.059998,95.07,95.139999,99.57,76.800003,39.98,39.349998,32.099998,16.24,12.22
2024-11-16,11.43,10.33,3.53,3.3,3.28,3.28,3.29,3.3,11.42,11.5,22.42,27.129999,27.93,26.700001,29.540001,36.970001,38.939999,47.009998,45.110001,39.810001,37.130001,38.959999,32.98,26.5
2024-11-17,16.49,22.15,30.32,28.67,24.790001,20.1,27.18,31.049999,29.440001,30.049999,24.17,20.0,19.73,14.92,37.610001,33.59,38.27,39.34,38.740002,37.869999,36.439999,35.25,31.42,23.85
2024-11-18,13.08,13.1,13.73,14.15,25.49,29.93,62.150002,100.160004,118.040001,102.510002,85.93,81.379997,76.980003,69.779999,82.550003,113.459999,131.479996,158.690002,161.830002,151.770004,127.580002,117.620003,116.989998,108.400002
2024-11-19,107.059998,101.400002,95.580002,91.730003,95.290001,95.849998,118.040001,135.130005,156.389999,159.190002,156.270004,152.820007,148.690002,144.979996,140.789993,130.830002,132.910004,141.800003,133.050003,125.940002,117.099998,109.370003,105.239998,89.830002
2024-11-20,100.139999,91.989998,86.589996,81.510002,81.949997,93.279999,107.550003,135.619995,142.869995,140.100006,120.349998,107.769997,97.260002,97.370003,107.139999,130.380005,135.110001,141.970001,142.539993,140.210007,135.899994,122.959999,116.339996,103.440002
2024-11-21,93.919998,90.370003,86.760002,84.120003,80.150002,92.440002,107.160004,121.43,132.979996,134.979996,127.330002,115.459999,113.550003,120.82,141.600006,154.830002,174.990005,182.240005,161.330002,154.029999,131.309998,123.040001,122.879997,107.440002
2024-11-22,116.129997,106.220001,97.860001,91.379997,88.669998,91.389999,117.860001,138.270004,169.720001,154.639999,140.020004,134.259995,108.230003,95.529999,98.07,107.790001,114.400002,131.369995,134.740005,129.059998,107.07,105.559998,89.989998,73.690002
2024-11-23,61.439999,53.490002,49.959999,47.189999,47.189999,47.59,47.57,54.84,62.68,69.949997,78.529999,73.489998,71.190002,75.839996,85.669998,100.620003,87.309998,95.559998,86.080002,70.989998,59.540001,48.009998,39.080002,18.450001
2024-11-24,2.68,2.03,1.66,2.27,1.72,2.0,2.79,3.22,3.23,3.99,3.3,3.38,3.26,3.04,3.27,6.45,13.98,15.51,16.17,12.02,7.4,4.49,3.27,0.01
2024-11-25,-1.25,-1.59,-1.42,-1.86,-1.42,-0.28,0.09,54.32,60.580002,63.299999,42.52,41.34,39.970001,48.82,46.52,40.049999,41.650002,47.330002,46.5,40.709999,38.439999,29.42,25.02,39.619999
2024-11-26,22.219999,18.02,24.219999,23.17,23.34,22.469999,38.82,39.43,40.959999,39.880001,40.029999,39.830002,39.799999,40.060001,40.919998,47.23,47.540001,47.66,47.66,70.440002,47.32,47.610001,42.639999,38.619999
2024-11-27,40.27,39.080002,39.650002,40.560001,42.939999,46.900002,101.970001,148.399994,171.580002,159.210007,153.169998,150.070007,145.729996,140.559998,130.160004,131.759995,117.940002,112.660004,113.160004,101.959999,78.230003,71.940002,66.809998,49.029999
2024-11-28,49.209999,42.150002,33.720001,32.84,37.810001,47.880001,63.27,87.57,104.620003,100.809998,89.660004,93.93,91.480003,91.800003,95.18,106.599998,132.639999,149.350006,158.240005,153.919998,143.979996,132.5,122.160004,112.599998
2024-11-29,110.349998,107.040001,103.510002,102.830002,105.330002,115.32,145.179993,169.369995,181.440002,162.570007,143.089996,136.470001,126.650002,119.519997,129.550003,140.990005,152.009995,150.509995,142.059998,130.809998,119.900002,112.099998,113.730003,103.269997
2024-11-30,79.989998,60.669998,51.73,39.459999,38.740002,37.16,37.990002,40.040001,41.049999,41.990002,41.880001,42.490002,42.060001,54.990002,89.220001,99.529999,114.970001,136.929993,135.880005,129.919998,116.400002,112.160004,114.760002,106.650002
2024-12-01,95.18,89.989998,88.129997,85.68,84.25,79.980003,83.209999,89.169998,99.160004,94.580002,89.269997,82.360001,85.220001,83.059998,90.589996,102.790001,117.449997,109.949997,101.529999,83.489998,67.269997,58.790001,50.139999,45.360001
2024-12-02,22.299999,27.040001,31.540001,31.48,31.809999,38.16,53.509998,102.099998,105.339996,103.620003,101.870003,97.720001,99.019997,108.199997,129.5,144.039993,133.699997,147.070007,147.899994,138.0,112.889999,100.050003,95.339996,88.690002
2024-12-03,95.489998,90.900002,88.0,86.800003,94.959999,95.580002,119.940002,142.009995,153.470001,145.100006,130.740005,129.580002,135.649994,142.449997,150.039993,168.949997,205.179993,210.009995,197.889999,189.839996,168.449997,153.130005,142.070007,102.080002
2024-12-04,102.099998,102.059998,82.839996,73.339996,73.900002,83.870003,140.550003,204.759995,268.839996,244.070007,212.229996,198.960007,192.309998,192.710007,207.610001,227.919998,251.800003,287.869995,230.300003,194.050003,158.839996,133.029999,119.989998,110.989998
2024-12-05,114.769997,105.739998,100.099998,87.139999,76.940002,77.699997,91.300003,139.649994,137.369995,131.770004,121.93,104.75,77.690002,71.709999,63.650002,62.119999,60.799999,61.099998,53.310001,42.860001,34.009998,34.380001,36.189999,30.1
2024-12-06,10.64,4.6,3.87,2.62,3.22,10.13,42.220001,92.68,110.120003,110.120003,104.029999,98.339996,91.849998,100.660004,108.959999,116.910004,131.550003,142.990005,151.070007,142.429993,129.949997,119.370003,121.089996,102.150002
2024-12-07,86.660004,74.330002,68.0,63.869999,58.09,37.41,38.259998,41.48,54.169998,59.099998,53.709999,51.82,54.880001,55.200001,57.389999,59.119999,60.950001,63.0,62.099998,69.099998,75.0,76.339996,73.989998,68.730003
2024-12-08,43.619999,43.619999,50.75,41.400002,40.599998,40.02,40.939999,44.080002,45.759998,67.110001,88.910004,103.919998,86.080002,101.82,85.150002,79.449997,83.279999,82.870003,78.330002,66.550003,58.740002,54.669998,43.130001,35.400002
2024-12-09,42.91,45.209999,24.76,18.07,9.62,38.240002,51.66,70.300003,82.139999,67.089996,67.419998,68.769997,70.160004,79.410004,93.32,113.510002,116.050003,118.940002,116.919998,114.190002,99.879997,88.279999,83.580002,74.919998
2024-12-10,72.650002,69.379997,67.110001,68.019997,70.169998,80.459999,112.07,135.190002,169.779999,182.149994,184.770004,186.509995,180.649994,190.800003,189.429993,197.639999,200.190002,202.389999,181.009995,180.179993,166.610001,151.160004,137.949997,121.379997
2024-12-11,115.949997,108.230003,107.309998,106.169998,108.690002,125.309998,163.429993,295.519989,368.98999,377.149994,348.660004,380.01001,385.890015,404.929993,371.980011,380.959991,437.899994,445.100006,359.929993,341.26001,206.830002,171.199997,150.009995,135.970001
2024-12-12,122.25,115.309998,109.970001,107.360001,112.519997,123.669998,176.190002,600.030029,655.640015,646.789978,543.859985,465.380005,405.01001,415.309998,490.359985,668.51001,819.01001,936.309998,674.200012,551.02002,295.660004,169.410004,150.009995,134.759995
2024-12-13,130.070007,122.900002,118.970001,114.949997,115.639999,125.849998,156.559998,187.759995,253.029999,245.770004,208.440002,174.419998,166.070007,165.009995,184.509995,220.800003,250.089996,284.209991,260.0,225.610001,175.0,146.220001,135.089996,116.519997
2024-12-14,116.93,111.360001,108.029999,99.019997,93.440002,88.110001,69.459999,78.019997,88.760002,74.300003,40.02,37.150002,37.41,36.669998,35.400002,35.110001,36.77,37.360001,24.91,12.86,12.88,12.89,12.83,3.3
2024-12-15,22.379999,22.360001,13.98,22.32,22.34,14.21,25.17,29.4,33.82,41.84,40.98,41.580002,42.290001,41.209999,39.380001,37.900002,34.279999,31.32,25.99,22.379999,18.549999,13.96,10.09,2.29
2024-12-16,0.09,0.1,0.05,0.07,0.02,2.18,7.28,29.52,34.509998,32.950001,31.440001,30.860001,30.459999,29.59,30.65,36.09,35.130001,33.360001,34.740002,29.700001,26.83,22.35,8.51,3.89
2024-12-17,34.790001,21.389999,19.75,21.299999,22.93,16.559999,35.139999,44.830002,53.150002,56.450001,53.009998,51.18,60.77,63.84,85.93,107.400002,112.550003,127.360001,121.650002,108.139999,98.519997,95.860001,80.5,60.75
2024-12-18,41.869999,31.540001,27.4,34.580002,23.459999,27.09,34.060001,41.869999,55.470001,49.25,45.07,42.049999,35.889999,35.139999,33.709999,35.439999,29.65,29.540001,57.57,57.279999,52.59,46.529999,39.279999,21.440001
2024-12-19,11.28,13.23,4.89,1.8,0.41,2.24,8.33,53.939999,67.440002,68.419998,65.839996,58.060001,37.779999,31.35,30.639999,31.059999,31.42,30.879999,45.82,71.18,66.050003,35.959999,20.24,18.98
2024-12-20,25.84,16.24,16.309999,17.43,17.389999,12.79,26.889999,29.91,39.52,33.389999,32.450001,33.220001,33.810001,33.490002,35.07,44.029999,71.919998,87.879997,78.120003,49.200001,33.57,31.370001,37.150002,19.92
2024-12-21,11.67,22.360001,21.08,16.129999,15.21,16.450001,16.799999,21.209999,22.860001,29.33,31.43,30.92,31.120001,29.83,25.91,27.280001,29.309999,29.280001,27.950001,20.73,14.92,5.28,4.35,4.0
2024-12-22,1.98,1.58,0.66,1.07,1.41,2.24,3.23,3.87,6.87,17.190001,20.16,23.0,21.190001,21.389999,28.02,41.779999,46.93,65.470001,60.799999,58.209999,46.93,36.66,36.209999,24.49
2024-12-23,29.190001,20.129999,14.18,9.25,9.78,14.8,20.700001,48.709999,59.34,59.630001,52.73,52.0,54.169998,54.82,61.560001,73.699997,82.559998,98.25,101.760002,97.480003,92.599998,108.290001,105.830002,97.0
2024-12-24,86.029999,82.839996,81.889999,78.0,78.779999,80.599998,85.07,100.839996,115.089996,120.949997,120.0,118.160004,117.489998,115.379997,117.980003,119.5,120.209999,118.0,110.980003,104.089996,102.559998,94.629997,90.040001,88.190002
2024-12-25,91.370003,86.440002,85.07,68.610001,61.810001,62.75,62.540001,84.93,90.199997,99.220001,93.540001,92.529999,94.389999,91.010002,99.160004,112.68,116.690002,120.510002,119.080002,117.989998,118.300003,113.010002,114.07,104.220001
2024-12-26,102.169998,95.059998,94.610001,89.639999,90.870003,95.099998,99.0,112.610001,119.099998,118.230003,113.239998,106.010002,107.709999,103.900002,109.639999,120.75,129.639999,137.899994,138.050003,135.710007,129.130005,120.849998,123.5,116.980003
2024-12-27,106.790001,101.519997,101.029999,99.739998,99.580002,106.199997,115.699997,124.290001,131.850006,130.149994,120.099998,107.940002,107.809998,107.940002,121.650002,136.460007,146.25,151.800003,158.399994,146.429993,133.139999,125.419998,126.760002,114.0
2024-12-28,126.400002,116.629997,110.150002,105.919998,102.93,105.580002,109.709999,124.239998,128.0,128.300003,122.830002,113.400002,108.970001,110.010002,117.830002,134.800003,139.320007,150.770004,147.509995,140.479996,129.259995,125.900002,121.25,114.93
2024-12-29,127.389999,114.089996,107.709999,101.699997,97.730003,98.599998,67.099998,57.560001,53.700001,40.860001,25.52,24.030001,29.219999,28.360001,24.719999,24.65,27.530001,28.110001,24.98,24.219999,22.74,13.8,13.75,13.71
2024-12-30,3.59,3.58,3.59,3.56,3.59,3.59,13.72,13.79,31.809999,36.380001,38.43,38.52,36.439999,34.700001,36.330002,37.869999,39.970001,39.389999,37.060001,33.0,31.5,31.41,29.49,3.59
2024-12-31,3.6,5.36,13.26,13.79,17.65,30.209999,40.0,51.880001,78.43,83.459999,47.919998,42.459999,38.450001,36.82,35.0,41.639999,47.0,50.209999,25.969999,24.24,22.59,15.7,7.98,1.6
